time="2026-03-12T01:03:21Z" level=warning msg="The \"OPENCLAW_ADMIN_PASSWORD\" variable is not set. Defaulting to a blank string."
grafana-1  | 2026-03-12T01:03:13.231791375Z logger=auth t=2026-03-12T01:03:13.231652745Z level=debug msg="Starting cleanup of external sessions"
grafana-1  | 2026-03-12T01:50:13.058836951Z logger=grafana-apiserver t=2026-03-12T01:50:13.058719695Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:50:13.061328551Z logger=grafana-apiserver t=2026-03-12T01:50:13.061233822Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:50:13.065313881Z logger=grafana-apiserver t=2026-03-12T01:50:13.064956889Z level=debug msg=Response status="200 OK" milliseconds=6
grafana-1  | 2026-03-12T01:50:13.065349968Z logger=grafana-apiserver t=2026-03-12T01:50:13.064956766Z level=debug msg=HTTP verb=LIST URI= latency=6.043191ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=8c19a27b-4882-4cdb-8e3d-7616338e019e srcIP= resp=200
grafana-1  | 2026-03-12T01:50:13.065353613Z logger=dashboard-service t=2026-03-12T01:50:13.065168526Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:50:13.065356230Z logger=infra.lockservice t=2026-03-12T01:50:13.06518813Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=12.847813ms
grafana-1  | 2026-03-12T01:50:13.065358954Z logger=infra.lockservice t=2026-03-12T01:50:13.065200417Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=20.900262ms
grafana-1  | 2026-03-12T01:50:13.073359596Z logger=secrets t=2026-03-12T01:50:13.073209174Z level=debug msg="Removing expired data keys from cache..."
grafana-1  | 2026-03-12T01:50:13.073391402Z logger=secrets t=2026-03-12T01:50:13.073271405Z level=debug msg="Removing expired data keys from cache finished successfully"
grafana-1  | 2026-03-12T01:50:13.239690136Z logger=ngalert.sender.router t=2026-03-12T01:50:13.239525131Z level=debug msg="Attempting to sync admin configs" count=0
grafana-1  | 2026-03-12T01:50:13.239719867Z logger=ngalert.sender.router t=2026-03-12T01:50:13.239590681Z level=debug msg="Finish of admin configuration sync"
grafana-1  | 2026-03-12T01:50:13.454300209Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:50:13.454144165Z level=debug msg="Synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:50:13.455902781Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:50:13.455756319Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:50:13.457377363Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:50:13.457263974Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:50:20.000824438Z logger=ngalert.scheduler t=2026-03-12T01:50:20.000658069Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:50:30.001823606Z logger=ngalert.scheduler t=2026-03-12T01:50:30.001640342Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:50:40.000789604Z logger=ngalert.scheduler t=2026-03-12T01:50:40.000624407Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:50:43.051039225Z logger=infra.lockservice t=2026-03-12T01:50:43.044680243Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:50:43.066124579Z logger=infra.lockservice t=2026-03-12T01:50:43.060567257Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:50:43.066179353Z logger=dashboard-service t=2026-03-12T01:50:43.061132394Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:50:43.066187041Z logger=dashboard-service t=2026-03-12T01:50:43.061181113Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:50:43.066191760Z logger=infra.kvstore.sql t=2026-03-12T01:50:43.061574724Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:50:43.066196464Z logger=dashboard-service t=2026-03-12T01:50:43.061621695Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:50:43.066201540Z logger=grafana-apiserver t=2026-03-12T01:50:43.061825105Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:50:43.066208295Z logger=grafana-apiserver t=2026-03-12T01:50:43.062269125Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:50:43.066213532Z logger=grafana-apiserver t=2026-03-12T01:50:43.065629856Z level=debug msg=HTTP verb=LIST URI= latency=3.608579ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=85876b8f-4f8f-45ea-836c-e156e0010b01 srcIP= resp=200
grafana-1  | 2026-03-12T01:50:43.066218185Z logger=grafana-apiserver t=2026-03-12T01:50:43.065706115Z level=debug msg=Response status="200 OK" milliseconds=3
grafana-1  | 2026-03-12T01:50:43.066223140Z logger=dashboard-service t=2026-03-12T01:50:43.065834789Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:50:43.066228235Z logger=infra.lockservice t=2026-03-12T01:50:43.06590375Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=5.343923ms
grafana-1  | 2026-03-12T01:50:43.066265723Z logger=infra.lockservice t=2026-03-12T01:50:43.06591897Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=21.255678ms
grafana-1  | 2026-03-12T01:50:50.001404178Z logger=ngalert.scheduler t=2026-03-12T01:50:50.001174126Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:00.001147978Z logger=ngalert.scheduler t=2026-03-12T01:51:00.000976233Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:10.001008089Z logger=ngalert.scheduler t=2026-03-12T01:51:10.000816627Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:13.057637877Z logger=infra.lockservice t=2026-03-12T01:51:13.051500439Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:51:13.057670625Z logger=ssosettings.service t=2026-03-12T01:51:13.05295983Z level=debug msg="reloading SSO Settings for all providers"
grafana-1  | 2026-03-12T01:51:13.071082652Z logger=infra.lockservice t=2026-03-12T01:51:13.070866709Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:51:13.073367169Z logger=secrets t=2026-03-12T01:51:13.073048522Z level=debug msg="Removing expired data keys from cache..."
grafana-1  | 2026-03-12T01:51:13.078982077Z logger=dashboard-service t=2026-03-12T01:51:13.078722235Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:51:13.079049063Z logger=dashboard-service t=2026-03-12T01:51:13.078774074Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:51:13.081591705Z logger=secrets t=2026-03-12T01:51:13.079446716Z level=debug msg="Removing expired data keys from cache finished successfully"
grafana-1  | 2026-03-12T01:51:13.081611092Z logger=ssosettings.service t=2026-03-12T01:51:13.079618162Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.081616012Z logger=ssosettings.service t=2026-03-12T01:51:13.079640945Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083295088Z logger=ssosettings.service t=2026-03-12T01:51:13.079657849Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083315011Z logger=ssosettings.service t=2026-03-12T01:51:13.079674354Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083321311Z logger=ssosettings.service t=2026-03-12T01:51:13.079688666Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083326131Z logger=ssosettings.service t=2026-03-12T01:51:13.079702259Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083330820Z logger=ssosettings.service t=2026-03-12T01:51:13.079715329Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.083335877Z logger=ssosettings.service t=2026-03-12T01:51:13.079745256Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:51:13.089584890Z logger=infra.kvstore.sql t=2026-03-12T01:51:13.089421622Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:51:13.091014462Z logger=dashboard-service t=2026-03-12T01:51:13.090510977Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:51:13.094349839Z logger=grafana-apiserver t=2026-03-12T01:51:13.09415752Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:51:13.095970965Z logger=grafana-apiserver t=2026-03-12T01:51:13.09475437Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:51:13.100554635Z logger=grafana-apiserver t=2026-03-12T01:51:13.100374336Z level=debug msg=Response status="200 OK" milliseconds=6
grafana-1  | 2026-03-12T01:51:13.101097378Z logger=grafana-apiserver t=2026-03-12T01:51:13.10037455Z level=debug msg=HTTP verb=LIST URI= latency=5.976646ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=e5a3e1b7-b018-4853-83aa-5b466f673865 srcIP= resp=200
grafana-1  | 2026-03-12T01:51:13.101897910Z logger=dashboard-service t=2026-03-12T01:51:13.101792072Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:51:13.102421131Z logger=infra.lockservice t=2026-03-12T01:51:13.102338839Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=31.512262ms
grafana-1  | 2026-03-12T01:51:13.103340720Z logger=infra.lockservice t=2026-03-12T01:51:13.103249005Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=51.75951ms
grafana-1  | 2026-03-12T01:51:13.240691046Z logger=ngalert.sender.router t=2026-03-12T01:51:13.240532928Z level=debug msg="Attempting to sync admin configs" count=0
grafana-1  | 2026-03-12T01:51:13.240742450Z logger=ngalert.sender.router t=2026-03-12T01:51:13.240594369Z level=debug msg="Finish of admin configuration sync"
grafana-1  | 2026-03-12T01:51:13.457888942Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:51:13.457642691Z level=debug msg="Synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:51:13.460101911Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:51:13.459953065Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:51:13.462145672Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:51:13.462009295Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:51:20.001027814Z logger=ngalert.scheduler t=2026-03-12T01:51:20.000746415Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:30.001225679Z logger=ngalert.scheduler t=2026-03-12T01:51:30.001044107Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:40.001055111Z logger=ngalert.scheduler t=2026-03-12T01:51:40.000786317Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:51:43.045271063Z logger=infra.lockservice t=2026-03-12T01:51:43.045041095Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:51:43.052550400Z logger=infra.lockservice t=2026-03-12T01:51:43.052372816Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:51:43.053314884Z logger=dashboard-service t=2026-03-12T01:51:43.052813302Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:51:43.053332494Z logger=dashboard-service t=2026-03-12T01:51:43.052950493Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:51:43.053780894Z logger=infra.kvstore.sql t=2026-03-12T01:51:43.053433783Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:51:43.053793091Z logger=dashboard-service t=2026-03-12T01:51:43.053524293Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:51:43.054430468Z logger=grafana-apiserver t=2026-03-12T01:51:43.053766445Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:51:43.055179055Z logger=grafana-apiserver t=2026-03-12T01:51:43.054760436Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:51:43.063630332Z logger=grafana-apiserver t=2026-03-12T01:51:43.063508433Z level=debug msg=Response status="200 OK" milliseconds=9
grafana-1  | 2026-03-12T01:51:43.064293610Z logger=grafana-apiserver t=2026-03-12T01:51:43.063725591Z level=debug msg=HTTP verb=LIST URI= latency=9.663547ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=2e3ec7f3-78b8-4ba7-85fa-9b66cb366e8a srcIP= resp=200
grafana-1  | 2026-03-12T01:51:43.064427643Z logger=dashboard-service t=2026-03-12T01:51:43.064272058Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:51:43.064436164Z logger=infra.lockservice t=2026-03-12T01:51:43.064350394Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=11.982709ms
grafana-1  | 2026-03-12T01:51:43.064440399Z logger=infra.lockservice t=2026-03-12T01:51:43.064385283Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=19.360304ms
grafana-1  | 2026-03-12T01:51:50.001066020Z logger=ngalert.scheduler t=2026-03-12T01:51:50.000910178Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:52:00.004391624Z logger=ngalert.scheduler t=2026-03-12T01:52:00.00421088Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:52:10.001154261Z logger=ngalert.scheduler t=2026-03-12T01:52:10.000976679Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:52:13.047191672Z logger=infra.lockservice t=2026-03-12T01:52:13.045070452Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:52:13.062746266Z logger=ssosettings.service t=2026-03-12T01:52:13.053013541Z level=debug msg="reloading SSO Settings for all providers"
grafana-1  | 2026-03-12T01:52:13.062837410Z logger=infra.lockservice t=2026-03-12T01:52:13.054314891Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:52:13.062944970Z logger=dashboard-service t=2026-03-12T01:52:13.054691885Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:52:13.062948972Z logger=dashboard-service t=2026-03-12T01:52:13.054723421Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
